Date,MonthNo,MonthName,Month,Quarter,Year,Running Year,Running Months,Rolling Period,Rolling Period Sort,MonthIndex
2-15-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-16-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-17-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-18-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-19-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-20-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-21-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-22-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-23-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-24-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-25-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-26-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-27-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-28-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
2-29-2012 12:00:00 AM,2,Feb,Feb-12,Q1,2012,3,Running 25-36 Months,P-10,2,158
03-01-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-02-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-03-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-04-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-05-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-06-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-07-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-08-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-09-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-10-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-11-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
03-12-2012 00:00,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-13-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-14-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-15-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-16-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-17-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-18-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-19-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-20-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-21-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-22-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-23-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-24-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-25-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-26-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-27-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-28-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-29-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-30-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
3-31-2012 12:00:00 AM,3,Mar,Mar-12,Q1,2012,3,Running 25-36 Months,P-09,3,159
04-01-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-02-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-03-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-04-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-05-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-06-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-07-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-08-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-09-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-10-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-11-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
04-12-2012 00:00,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-13-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-14-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-15-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-16-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-17-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-18-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-19-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-20-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-21-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-22-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-23-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-24-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-25-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-26-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-27-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-28-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-29-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
4-30-2012 12:00:00 AM,4,Apr,Apr-12,Q2,2012,3,Running 25-36 Months,P-08,4,160
05-01-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-02-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-03-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-04-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-05-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-06-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-07-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-08-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-09-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-10-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-11-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
05-12-2012 00:00,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-13-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-14-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-15-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-16-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-17-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-18-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-19-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-20-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-21-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-22-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-23-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-24-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-25-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-26-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-27-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-28-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-29-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-30-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
5-31-2012 12:00:00 AM,5,May,May-12,Q2,2012,3,Running 25-36 Months,P-07,5,161
06-01-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-02-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-03-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-04-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-05-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-06-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-07-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-08-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-09-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-10-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-11-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
06-12-2012 00:00,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-13-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-14-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-15-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-16-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-17-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-18-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-19-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-20-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-21-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-22-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-23-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-24-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-25-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-26-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-27-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-28-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-29-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
6-30-2012 12:00:00 AM,6,Jun,Jun-12,Q2,2012,3,Running 25-36 Months,P-06,6,162
07-01-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-02-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-03-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-04-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-05-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-06-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-07-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-08-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-09-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-10-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-11-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
07-12-2012 00:00,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-13-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-14-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-15-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-16-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-17-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-18-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-19-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-20-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-21-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-22-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-23-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-24-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-25-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-26-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-27-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-28-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-29-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-30-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
7-31-2012 12:00:00 AM,7,Jul,Jul-12,Q3,2012,3,Running 25-36 Months,P-05,7,163
08-01-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-02-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-03-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-04-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-05-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-06-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-07-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-08-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-09-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-10-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-11-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
08-12-2012 00:00,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-13-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-14-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-15-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-16-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-17-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-18-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-19-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-20-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-21-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-22-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-23-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-24-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-25-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-26-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-27-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-28-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-29-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-30-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
8-31-2012 12:00:00 AM,8,Aug,Aug-12,Q3,2012,3,Running 25-36 Months,P-04,8,164
09-01-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-02-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-03-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-04-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-05-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-06-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-07-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-08-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-09-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-10-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-11-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
09-12-2012 00:00,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-13-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-14-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-15-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-16-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-17-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-18-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-19-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-20-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-21-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-22-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-23-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-24-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-25-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-26-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-27-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-28-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-29-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
9-30-2012 12:00:00 AM,9,Sep,Sep-12,Q3,2012,3,Running 25-36 Months,P-03,9,165
10-01-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-02-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-03-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-04-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-05-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-06-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-07-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-08-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-09-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-10-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-11-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-12-2012 00:00,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-13-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-14-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-15-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-16-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-17-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-18-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-19-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-20-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-21-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-22-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-23-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-24-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-25-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-26-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-27-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-28-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-29-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-30-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
10-31-2012 12:00:00 AM,10,Oct,Oct-12,Q4,2012,3,Running 25-36 Months,P-02,10,166
11-01-2012 00:00,11,Nov,Nov-12,Q4,2012,3,Running 25-36 Months,P-01,11,167
11-02-2012 00:00,11,Nov,Nov-12,Q4,2012,3,Running 25-36 Months,P-01,11,167
11-03-2012 00:00,11,Nov,Nov-12,Q4,2012,3,Running 25-36 Months,P-01,11,167
11-04-2012 00:00,11,Nov,Nov-12,Q4,2012,3,Running 25-36 Months,P-01,11,167
